Local time in East Rockland Key (airport);T;P0;P;U;DD;Ff;ff10;WW;W'W';c;VV;Td
22.01.2022 11:53;24.0;764.3;764.5;89;Wind blowing from the east;2;;;;Scattered clouds (40-50%) 2250 m;16.0;22.0
22.01.2022 10:53;25.0;764.3;764.5;83;Wind blowing from the north-northeast;2;;;;No clouds;16.0;22.0
22.01.2022 9:53;23.0;764.3;764.5;89;Wind blowing from the north;3;;;;Scattered clouds (40-50%) 360 m;16.0;21.0
22.01.2022 9:23;23.0;764.6;764.8;89;Wind blowing from the north;3;;;;Scattered clouds (40-50%) 360 m;16.0;21.0
22.01.2022 9:00;22.0;764.6;764.8;94;Wind blowing from the north;3;;;;Broken clouds (60-90%) 360 m;16.0;21.0
22.01.2022 8:53;22.0;764.6;764.8;94;Wind blowing from the north;4;;;;Few clouds (10-30%) 300 m, broken clouds (60-90%) 510 m;16.0;21.0
22.01.2022 7:53;22.0;764.6;764.8;94;Wind blowing from the north;2;;;;Overcast (100%) 450 m;16.0;21.0
22.01.2022 7:46;22.0;764.6;764.8;94;Wind blowing from the north;2;;;;Overcast (100%) 450 m;16.0;21.0
22.01.2022 7:37;22.0;764.3;764.5;94;Wind blowing from the north;2;;;;Broken clouds (60-90%) 390 m;16.0;21.0
22.01.2022 6:53;22.0;763.6;763.8;94;Wind blowing from the north-northeast;2;;;;No clouds;16.0;21.0
22.01.2022 6:12;22.0;763.1;763.3;94;Wind blowing from the north-northeast;2;;;;Scattered clouds (40-50%) 300 m;16.0;21.0
22.01.2022 5:53;22.0;762.6;762.8;94;Wind blowing from the north-northeast;3;;;;Overcast (100%) 300 m;16.0;21.0
22.01.2022 5:37;22.0;762.6;762.8;100;Wind blowing from the north;3;;;;Broken clouds (60-90%) 330 m;16.0;22.0
22.01.2022 4:53;22.0;762.3;762.5;94;Wind blowing from the north;2;;;;No clouds;16.0;21.0
22.01.2022 3:53;22.0;762.6;762.8;94;Wind blowing from the north-northeast;3;;;;Scattered clouds (40-50%) 330 m, broken clouds (60-90%) 1380 m, overcast (100%) 2700 m;16.0;21.0
22.01.2022 3:32;22.0;762.8;763.0;94;Wind blowing from the north-east;3;;;;Broken clouds (60-90%) 330 m, overcast (100%) 2250 m;16.0;21.0
22.01.2022 2:53;22.0;762.8;763.0;100;Wind blowing from the north;3;;;;Overcast (100%) 210 m;16.0;22.0
22.01.2022 2:39;22.0;762.8;763.0;100;Wind blowing from the north-northeast;2;;;;Broken clouds (60-90%) 210 m, broken clouds (60-90%) 1260 m;16.0;22.0
22.01.2022 2:20;22.0;763.1;763.3;100;Wind blowing from the north;3;;;;Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 1440 m;16.0;22.0
22.01.2022 1:53;22.0;762.8;763.0;100;Calm, no wind;0;;;;No clouds;16.0;22.0
22.01.2022 0:53;22.0;763.3;763.5;100;Calm, no wind;0;;;;No clouds;16.0;22.0
21.01.2022 23:53;22.0;763.6;763.8;94;Calm, no wind;0;;;;Few clouds (10-30%) 1380 m;16.0;21.0
21.01.2022 22:53;22.0;764.1;764.3;94;Wind blowing from the north;2;;;;No clouds;16.0;21.0
21.01.2022 21:53;22.0;763.8;764.0;94;Wind blowing from the north;2;;;;No clouds;16.0;21.0
21.01.2022 20:53;22.0;763.3;763.5;100;Wind blowing from the north;2;;;;No clouds;16.0;22.0
21.01.2022 19:53;23.0;762.8;763.0;94;Wind blowing from the north;2;;;;No clouds;16.0;22.0
21.01.2022 18:53;23.0;762.6;762.8;89;Wind blowing from the north-east;2;;;;No clouds;16.0;21.0
21.01.2022 17:53;23.0;762.3;762.5;89;Wind blowing from the north-east;2;;;;Scattered clouds (40-50%) 420 m, scattered clouds (40-50%) 570 m;16.0;21.0
21.01.2022 17:46;23.0;762.3;762.5;94;Wind blowing from the north-east;2;;;;Broken clouds (60-90%) 450 m, broken clouds (60-90%) 570 m;16.0;22.0
21.01.2022 17:31;24.0;762.3;762.5;89;Wind blowing from the north;2;;;;Broken clouds (60-90%) 420 m, broken clouds (60-90%) 690 m;16.0;22.0
21.01.2022 17:16;24.0;762.1;762.3;89;Wind blowing from the north-northeast;2;;;;Scattered clouds (40-50%) 360 m, scattered clouds (40-50%) 660 m;16.0;22.0
21.01.2022 17:00;24.0;762.1;762.3;89;Calm, no wind;0;;;;Broken clouds (60-90%) 360 m;16.0;22.0
21.01.2022 16:53;25.0;762.1;762.3;83;Wind blowing from the north-northeast;2;;;;Scattered clouds (40-50%) 360 m;16.0;22.0
21.01.2022 15:53;25.0;762.1;762.3;89;Wind blowing from the east-southeast;2;;;;No clouds;16.0;23.0
21.01.2022 14:53;24.0;761.8;762.0;94;Wind blowing from the east-southeast;4;;;;No clouds;16.0;23.0
21.01.2022 13:53;24.0;762.3;762.5;89;Wind blowing from the east;4;;;;No clouds;16.0;22.0
21.01.2022 12:53;24.0;763.1;763.3;94;Wind blowing from the east-southeast;4;;;;No clouds;16.0;23.0
21.01.2022 11:53;24.0;763.8;764.0;89;Wind blowing from the east;4;;;;No clouds;16.0;22.0
21.01.2022 10:53;23.0;763.8;764.0;94;Wind blowing from the east;4;;;;No clouds;16.0;22.0
21.01.2022 9:53;23.0;764.1;764.3;94;Wind blowing from the east-northeast;3;;;;No clouds;16.0;22.0
21.01.2022 8:53;23.0;764.1;764.3;94;Wind blowing from the east;3;;;;No clouds;16.0;22.0
21.01.2022 7:53;22.0;763.6;763.8;100;Wind blowing from the east;2;;;;No clouds;16.0;22.0
21.01.2022 6:53;21.0;763.1;763.3;100;Wind blowing from the east;2;;;;No clouds;16.0;21.0
21.01.2022 5:53;21.0;762.8;763.0;100;Wind blowing from the east;2;;;;Few clouds (10-30%) 1500 m, few clouds (10-30%) 1800 m;16.0;21.0
21.01.2022 4:53;21.0;762.3;762.5;100;Calm, no wind;0;;;;No clouds;16.0;21.0
21.01.2022 4:01;21.0;762.6;762.8;100;Wind blowing from the east-northeast;2;;;;Few clouds (10-30%) 360 m, scattered clouds (40-50%) 1650 m;16.0;21.0
21.01.2022 3:53;22.0;762.6;762.8;94;Wind blowing from the east-northeast;2;;;;Broken clouds (60-90%) 360 m, broken clouds (60-90%) 1650 m;16.0;21.0
21.01.2022 3:18;22.0;762.8;763.0;100;Wind blowing from the east-northeast;2;;;;Overcast (100%) 300 m;16.0;22.0
21.01.2022 2:53;22.0;762.8;763.0;100;Wind blowing from the east-northeast;2;;;;Overcast (100%) 270 m;16.0;22.0
21.01.2022 2:31;22.0;763.1;763.3;100;Wind blowing from the north-east;2;;;;Broken clouds (60-90%) 270 m, overcast (100%) 960 m;14.апр;22.0
21.01.2022 2:23;22.0;763.1;763.3;100;Calm, no wind;0;;;;Scattered clouds (40-50%) 270 m, overcast (100%) 1020 m;16.0;22.0
21.01.2022 1:53;22.0;762.8;763.0;100;Wind blowing from the north;3;;;;Few clouds (10-30%) 360 m, scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3600 m;16.0;22.0
21.01.2022 1:23;22.0;763.1;763.3;100;Calm, no wind;0;;;;Scattered clouds (40-50%) 360 m, scattered clouds (40-50%) 3600 m;16.0;22.0
21.01.2022 1:08;22.0;763.1;763.3;100;Calm, no wind;0;;;;Broken clouds (60-90%) 330 m, broken clouds (60-90%) 3600 m;16.0;22.0
21.01.2022 0:53;22.0;763.1;763.3;100;Calm, no wind;0;;;;Scattered clouds (40-50%) 330 m, scattered clouds (40-50%) 3600 m;16.0;22.0
21.01.2022 0:45;22.0;763.1;763.3;100;Calm, no wind;0;;;;Scattered clouds (40-50%) 330 m;16.0;22.0
20.01.2022 23:53;22.0;763.3;763.5;100;Wind blowing from the east-northeast;2;;Light rain;;Broken clouds (60-90%) 300 m, broken clouds (60-90%) 630 m, overcast (100%) 3300 m;16.0;22.0
20.01.2022 23:51;22.0;763.3;763.5;100;Wind blowing from the east-northeast;2;;Light rain;;Broken clouds (60-90%) 300 m, broken clouds (60-90%) 630 m, overcast (100%) 3300 m;16.0;22.0
20.01.2022 22:53;22.0;763.6;763.8;100;Calm, no wind;0;;Rain, mist;;Few clouds (10-30%) 1380 m, broken clouds (60-90%) 2250 m, overcast (100%) 3600 m;8.0;22.0
20.01.2022 21:53;22.0;763.3;763.5;100;Wind blowing from the north-east;2;;Light rain;;Few clouds (10-30%) 360 m, broken clouds (60-90%) 2700 m, overcast (100%) 3300 m;12.авг;22.0
20.01.2022 20:53;22.0;763.3;763.5;100;Wind blowing from the north-east;2;;;;Broken clouds (60-90%) 2700 m, overcast (100%) 3300 m;16.0;22.0
20.01.2022 19:53;22.0;763.1;763.3;100;Wind blowing from the north-east;3;;;;Broken clouds (60-90%) 2700 m, overcast (100%) 3300 m;16.0;22.0
20.01.2022 18:53;23.0;762.8;763.0;94;Wind blowing from the north-northeast;3;;;;Overcast (100%) 2700 m;16.0;22.0
20.01.2022 17:53;23.0;762.3;762.5;94;Wind blowing from the east-northeast;2;;;;Overcast (100%) 3000 m;16.0;22.0
20.01.2022 17:25;23.0;762.3;762.5;94;Wind blowing from the east-northeast;2;;;;Few clouds (10-30%) 600 m, scattered clouds (40-50%) 810 m, broken clouds (60-90%) 3000 m;16.0;22.0
20.01.2022 16:53;23.0;762.3;762.5;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 510 m, overcast (100%) 750 m;16.0;22.0
20.01.2022 16:00;25.0;762.3;762.5;89;Wind blowing from the east;2;;;;Broken clouds (60-90%) 510 m, broken clouds (60-90%) 900 m;16.0;23.0
20.01.2022 15:53;26.0;762.3;762.5;84;Wind blowing from the south-east;2;;;;Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 1350 m, broken clouds (60-90%) 1500 m;16.0;23.0
20.01.2022 15:15;23.0;762.3;762.5;94;Calm, no wind;0;;Light rain, mist;;Broken clouds (60-90%) 480 m, broken clouds (60-90%) 1350 m, broken clouds (60-90%) 1500 m;04.авг;22.0
20.01.2022 15:13;23.0;762.3;762.5;94;Wind blowing from the north-northeast;2;;Light rain, mist;;Broken clouds (60-90%) 480 m, broken clouds (60-90%) 1350 m, broken clouds (60-90%) 1500 m;2.0;22.0
20.01.2022 15:07;23.0;762.3;762.5;89;Calm, no wind;0;;Heavy rain, mist;;Broken clouds (60-90%) 480 m, broken clouds (60-90%) 1350 m, broken clouds (60-90%) 1500 m;01.фев;21.0
20.01.2022 15:03;23.0;762.6;762.8;100;Wind blowing from the south-southwest;5;9;Rain, mist;;Broken clouds (60-90%) 480 m, broken clouds (60-90%) 1350 m, broken clouds (60-90%) 1500 m;02.авг;23.0
20.01.2022 14:53;24.0;762.6;762.8;94;Wind blowing from the south-southeast;5;;;;Broken clouds (60-90%) 540 m, broken clouds (60-90%) 780 m, overcast (100%) 1230 m;16.0;23.0
20.01.2022 14:11;24.0;762.8;763.0;89;Wind blowing from the south-east;5;;;;Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 750 m;16.0;22.0
20.01.2022 13:53;24.0;762.8;763.0;94;Wind blowing from the east-southeast;5;;;;No clouds;16.0;23.0
20.01.2022 13:26;25.0;763.1;763.3;83;Wind blowing from the south-east;5;;;;Scattered clouds (40-50%) 630 m, scattered clouds (40-50%) 1290 m, broken clouds (60-90%) 2850 m;16.0;22.0
20.01.2022 13:19;25.0;763.1;763.3;83;Wind blowing from the south-east;6;;;;Broken clouds (60-90%) 630 m, broken clouds (60-90%) 1440 m;16.0;22.0
20.01.2022 12:53;24.0;763.6;763.8;89;Wind blowing from the south-east;5;;;;Few clouds (10-30%) 630 m, broken clouds (60-90%) 1500 m, broken clouds (60-90%) 1800 m;16.0;22.0
20.01.2022 11:53;24.0;764.1;764.3;89;Wind blowing from the south-southeast;6;;;;No clouds;16.0;22.0
20.01.2022 11:29;24.0;764.6;764.8;89;Wind blowing from the south-southeast;5;;;;Few clouds (10-30%) 480 m;16.0;22.0
20.01.2022 10:53;24.0;764.6;764.8;89;Wind blowing from the south-east;3;;;;Few clouds (10-30%) 510 m, broken clouds (60-90%) 840 m, overcast (100%) 1380 m;16.0;22.0
20.01.2022 10:43;24.0;764.8;765.0;89;Wind blowing from the east-southeast;3;;;;Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 780 m, overcast (100%) 1380 m;16.0;22.0
20.01.2022 10:13;24.0;764.8;765.0;89;Wind blowing from the east-southeast;5;;;;;16.0;22.0
20.01.2022 9:53;24.0;764.8;765.0;89;Wind blowing from the east;2;;;;Scattered clouds (40-50%) 570 m, broken clouds (60-90%) 720 m, broken clouds (60-90%) 930 m;16.0;22.0
20.01.2022 9:05;23.0;764.6;764.8;94;Wind blowing from the east-southeast;4;;Light rain, mist;;Scattered clouds (40-50%) 570 m, broken clouds (60-90%) 2100 m, overcast (100%) 2700 m;8.0;22.0
20.01.2022 8:53;23.0;764.6;764.8;89;Wind blowing from the east-southeast;4;;Rain, mist;;Broken clouds (60-90%) 570 m, broken clouds (60-90%) 1140 m, overcast (100%) 2250 m;06.апр;21.0
20.01.2022 8:49;23.0;764.6;764.8;89;Wind blowing from the east-southeast;4;;Light rain, mist;;Broken clouds (60-90%) 570 m, broken clouds (60-90%) 720 m, overcast (100%) 2400 m;09.июн;21.0
20.01.2022 8:41;22.0;764.6;764.8;94;Wind blowing from the east;2;;Light rain;;Scattered clouds (40-50%) 630 m, broken clouds (60-90%) 1170 m, overcast (100%) 2250 m;16.0;21.0
20.01.2022 8:00;21.0;764.3;764.5;100;Wind blowing from the north-northeast;3;;;;Broken clouds (60-90%) 690 m, broken clouds (60-90%) 1050 m, overcast (100%) 1290 m;16.0;21.0
20.01.2022 7:53;21.0;764.1;764.3;94;variable wind direction;2;;;;Broken clouds (60-90%) 930 m, broken clouds (60-90%) 1170 m, overcast (100%) 1800 m;16.0;20.0
20.01.2022 6:53;20.0;763.6;763.8;94;variable wind direction;2;;Rain, mist;;Few clouds (10-30%) 960 m, broken clouds (60-90%) 1230 m, overcast (100%) 1800 m;04.авг;19.0
20.01.2022 5:53;21.0;763.6;763.8;88;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 960 m, scattered clouds (40-50%) 1230 m, broken clouds (60-90%) 1500 m;16.0;19.0
20.01.2022 4:53;21.0;763.3;763.5;88;Wind blowing from the north-northeast;4;;;;Broken clouds (60-90%) 1800 m, broken clouds (60-90%) 2400 m;16.0;19.0
20.01.2022 3:53;20.0;763.3;763.5;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 1410 m;16.0;19.0
20.01.2022 2:53;20.0;763.3;763.5;88;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 930 m, broken clouds (60-90%) 1650 m;16.0;18.0
20.01.2022 1:53;20.0;763.8;764.0;88;Wind blowing from the north-east;2;;;;Few clouds (10-30%) 810 m, scattered clouds (40-50%) 1080 m, broken clouds (60-90%) 1500 m;16.0;18.0
20.01.2022 0:53;20.0;764.1;764.3;88;Wind blowing from the north-east;4;;;;Few clouds (10-30%) 870 m, broken clouds (60-90%) 2400 m;16.0;18.0
19.01.2022 23:53;21.0;764.6;764.8;83;Wind blowing from the north-east;4;;;;Overcast (100%) 2400 m;16.0;18.0
19.01.2022 22:53;21.0;765.1;765.3;83;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 810 m, few clouds (10-30%) 2400 m;16.0;18.0
19.01.2022 21:53;20.0;764.8;765.0;83;Wind blowing from the north-east;4;;;;Scattered clouds (40-50%) 870 m;16.0;17.0
19.01.2022 20:53;20.0;764.8;765.0;83;Wind blowing from the north-east;4;;;;No clouds;16.0;17.0
19.01.2022 19:53;20.0;764.8;765.0;78;Wind blowing from the north-east;4;;;;No clouds;16.0;16.0
19.01.2022 18:53;21.0;764.8;765.0;73;Wind blowing from the north-east;4;;;;No clouds;16.0;16.0
19.01.2022 17:53;21.0;764.6;764.8;73;Wind blowing from the north-east;4;;;;No clouds;16.0;16.0
19.01.2022 16:53;22.0;764.6;764.8;69;Wind blowing from the north-east;4;;;;No clouds;16.0;16.0
19.01.2022 15:53;23.0;764.6;764.8;61;Wind blowing from the north-east;4;;;;No clouds;16.0;15.0
19.01.2022 14:53;23.0;764.8;765.0;57;Wind blowing from the north-east;6;;;;No clouds;16.0;14.0
19.01.2022 13:53;23.0;765.1;765.3;57;Wind blowing from the east;5;;;;No clouds;16.0;14.0
19.01.2022 12:53;23.0;765.9;766.1;57;Wind blowing from the east;6;;;;Few clouds (10-30%) 1200 m;16.0;14.0
19.01.2022 11:53;22.0;766.4;766.6;57;Wind blowing from the east;5;;;;No clouds;16.0;13.0
19.01.2022 10:53;22.0;766.9;767.1;61;Wind blowing from the east-northeast;3;;;;No clouds;16.0;14.0
19.01.2022 9:53;21.0;766.9;767.1;64;Wind blowing from the east-northeast;3;;;;No clouds;16.0;14.0
19.01.2022 8:53;19.0;766.9;767.1;73;Wind blowing from the east-northeast;3;;;;No clouds;16.0;14.0
19.01.2022 7:53;17.0;766.4;766.6;83;Wind blowing from the east-northeast;3;;;;No clouds;16.0;14.0
19.01.2022 6:53;17.0;766.1;766.3;83;Wind blowing from the north-east;3;;;;No clouds;16.0;14.0
19.01.2022 5:53;17.0;765.9;766.1;77;Wind blowing from the north-east;3;;;;No clouds;16.0;13.0
19.01.2022 4:53;17.0;765.6;765.8;77;Wind blowing from the north-east;3;;;;No clouds;16.0;13.0
19.01.2022 3:53;17.0;765.6;765.8;68;Wind blowing from the north-east;3;;;;No clouds;16.0;11.0
19.01.2022 2:53;17.0;765.6;765.8;64;Wind blowing from the north-east;2;;;;No clouds;16.0;10.0
19.01.2022 1:53;17.0;765.9;766.1;64;Wind blowing from the north-east;3;;;;No clouds;16.0;10.0
19.01.2022 0:53;17.0;766.4;766.6;64;Wind blowing from the north-east;3;;;;No clouds;16.0;10.0
18.01.2022 23:53;17.0;766.1;766.3;73;Wind blowing from the east;3;;;;No clouds;16.0;12.0
18.01.2022 22:53;17.0;766.4;766.6;68;Wind blowing from the north-east;4;;;;No clouds;16.0;11.0
18.01.2022 21:53;17.0;766.6;766.8;68;Wind blowing from the north-east;3;;;;No clouds;16.0;11.0
18.01.2022 20:53;17.0;766.6;766.8;68;Wind blowing from the north;3;;;;Few clouds (10-30%) 1500 m;16.0;11.0
18.01.2022 19:53;17.0;766.4;766.6;73;Wind blowing from the north-northeast;4;;;;No clouds;16.0;12.0
18.01.2022 18:53;17.0;766.1;766.3;77;Wind blowing from the north-northeast;5;;;;Few clouds (10-30%) 1500 m;16.0;13.0
18.01.2022 17:53;18.0;765.9;766.1;73;Wind blowing from the north-northeast;3;;;;No clouds;16.0;13.0
18.01.2022 16:53;19.0;765.4;765.6;68;Wind blowing from the north;4;;;;No clouds;16.0;13.0
18.01.2022 15:53;19.0;765.1;765.3;64;Wind blowing from the north-east;4;;;;No clouds;16.0;12.0
18.01.2022 14:53;20.0;765.1;765.3;64;Wind blowing from the north;4;;;;No clouds;16.0;13.0
18.01.2022 13:53;20.0;765.1;765.3;64;Wind blowing from the north-northeast;4;;;;No clouds;16.0;13.0
18.01.2022 12:53;20.0;765.9;766.1;60;Wind blowing from the north-east;4;;;;No clouds;16.0;12.0
18.01.2022 11:53;19.0;766.4;766.6;64;Wind blowing from the north-east;4;;;;No clouds;16.0;12.0
18.01.2022 10:53;19.0;766.6;766.8;64;Wind blowing from the north-northeast;5;;;;No clouds;16.0;12.0
18.01.2022 9:53;19.0;766.6;766.8;68;Wind blowing from the north-east;4;;;;No clouds;16.0;13.0
18.01.2022 7:53;18.0;765.9;766.1;73;Wind blowing from the north-east;3;8;;;No clouds;16.0;13.0
18.01.2022 6:53;19.0;765.1;765.3;73;Wind blowing from the north-east;4;8;;;Scattered clouds (40-50%) 1110 m, broken clouds (60-90%) 1470 m, broken clouds (60-90%) 1650 m;16.0;14.0
18.01.2022 5:53;19.0;764.6;764.8;68;Wind blowing from the north-northwest;3;;;;Few clouds (10-30%) 1650 m;16.0;13.0
18.01.2022 4:53;19.0;764.3;764.5;73;Wind blowing from the north-northwest;4;;;;Scattered clouds (40-50%) 1080 m, broken clouds (60-90%) 1350 m, overcast (100%) 1650 m;16.0;14.0
18.01.2022 3:53;18.0;764.1;764.3;73;Wind blowing from the north-northwest;2;;;;Overcast (100%) 1500 m;16.0;13.0
18.01.2022 2:53;18.0;764.1;764.3;73;Wind blowing from the north-northwest;2;;;;Few clouds (10-30%) 1650 m;16.0;13.0
18.01.2022 1:53;19.0;764.3;764.5;68;Wind blowing from the north-northwest;2;;;;No clouds;16.0;13.0
18.01.2022 0:53;19.0;764.6;764.8;68;Wind blowing from the north-northwest;4;;;;Few clouds (10-30%) 1260 m, broken clouds (60-90%) 1500 m;16.0;13.0
17.01.2022 23:53;19.0;764.6;764.8;73;Wind blowing from the north-northwest;3;;;;Few clouds (10-30%) 1650 m;16.0;14.0
17.01.2022 22:53;19.0;764.3;764.5;68;Wind blowing from the north-northwest;4;;;;Few clouds (10-30%) 1290 m, broken clouds (60-90%) 1500 m;16.0;13.0
17.01.2022 21:53;19.0;764.1;764.3;68;Wind blowing from the north-west;3;;;;No clouds;16.0;13.0
17.01.2022 20:53;20.0;763.8;764.0;69;Wind blowing from the north-west;5;;;;Few clouds (10-30%) 1230 m;16.0;14.0
17.01.2022 19:53;20.0;763.3;763.5;69;Wind blowing from the north-west;6;;;;No clouds;16.0;14.0
17.01.2022 18:53;20.0;762.8;763.0;69;Wind blowing from the north-west;5;;;;Few clouds (10-30%) 1320 m;16.0;14.0
17.01.2022 17:53;21.0;762.3;762.5;64;Wind blowing from the north-west;5;;;;Few clouds (10-30%) 1140 m;16.0;14.0
17.01.2022 16:53;22.0;762.3;762.5;61;Wind blowing from the north-west;6;;;;No clouds;16.0;14.0
17.01.2022 15:53;22.0;761.8;762.0;61;Wind blowing from the north-west;7;;;;No clouds;16.0;14.0
17.01.2022 14:53;23.0;761.8;762.0;57;Wind blowing from the north-west;8;11;;;Few clouds (10-30%) 1230 m;16.0;14.0
17.01.2022 13:53;23.0;762.1;762.3;53;Wind blowing from the north-west;8;11;;;Few clouds (10-30%) 1350 m;16.0;13.0
17.01.2022 12:53;23.0;762.8;763.0;53;Wind blowing from the north-west;8;;;;No clouds;16.0;13.0
17.01.2022 11:53;23.0;762.8;763.0;53;Wind blowing from the north-west;8;;;;No clouds;16.0;13.0
17.01.2022 10:53;22.0;763.1;763.3;57;Wind blowing from the north-west;8;11;;;No clouds;16.0;13.0
17.01.2022 9:53;22.0;763.1;763.3;57;Wind blowing from the north-west;5;;;;Few clouds (10-30%) 2100 m;16.0;13.0
17.01.2022 8:53;21.0;762.8;763.0;60;Wind blowing from the north-west;7;10;;;Overcast (100%) 2100 m;16.0;13.0
17.01.2022 7:53;20.0;762.1;762.3;60;Wind blowing from the west-northwest;6;11;;;Overcast (100%) 1350 m;16.0;12.0
17.01.2022 6:53;20.0;761.3;761.5;69;Wind blowing from the north-west;6;11;Light rain;;Few clouds (10-30%) 1110 m, overcast (100%) 1410 m;16.0;14.0
17.01.2022 5:53;21.0;760.8;761.0;60;Wind blowing from the north-west;7;;;;Overcast (100%) 1800 m;16.0;13.0
17.01.2022 4:53;21.0;760.3;760.5;60;Wind blowing from the west-northwest;8;11;;;Broken clouds (60-90%) 1650 m;16.0;13.0
17.01.2022 3:53;21.0;760.0;760.2;64;Wind blowing from the west-northwest;7;11;;;Few clouds (10-30%) 1380 m, broken clouds (60-90%) 1800 m;16.0;14.0
17.01.2022 2:53;21.0;760.0;760.2;69;Wind blowing from the west-northwest;7;13;;;Scattered clouds (40-50%) 1230 m;16.0;15.0
17.01.2022 1:53;21.0;760.0;760.2;64;Wind blowing from the west-northwest;8;12;;;Broken clouds (60-90%) 1440 m;16.0;14.0
17.01.2022 0:53;21.0;760.5;760.7;64;Wind blowing from the west-northwest;8;12;;;Few clouds (10-30%) 1170 m, overcast (100%) 1950 m;16.0;14.0
16.01.2022 23:53;21.0;761.0;761.2;73;Wind blowing from the west;5;9;;;Few clouds (10-30%) 1350 m, overcast (100%) 2100 m;16.0;16.0
16.01.2022 22:53;21.0;761.0;761.2;69;Wind blowing from the west;5;;;;Few clouds (10-30%) 1200 m;16.0;15.0
16.01.2022 21:53;21.0;761.0;761.2;60;Wind blowing from the west;5;9;;;Scattered clouds (40-50%) 1440 m, broken clouds (60-90%) 2100 m;16.0;13.0
16.01.2022 20:53;21.0;761.0;761.2;64;Wind blowing from the west;5;10;;;No clouds;16.0;14.0
16.01.2022 19:53;21.0;760.8;761.0;69;Wind blowing from the west-northwest;7;10;;;Overcast (100%) 1200 m;16.0;15.0
